"";"country";"party";"content";"target";"stance"
"7724";"austria";"aut: The Greens";"weiterführende Bildungs-";"Integration";"FAVOR"
"7725";"austria";"aut: Austrian Communist Party";"kinderreiche Familien,";"Integration";"NONE"
"7726";"austria";"aut: Austrian Communist Party";"MigrantInnen";"Integration";"NONE"
"7727";"austria";"aut: Austrian Communist Party";"Der gesellschaftliche Interessenausgleich ist verlorengegangen.";"Integration";"AGAINST"
"7728";"austria";"aut: Austrian Communist Party";"Es gilt der Ausgrenzung von MigrantInnen entschieden entgegenzutreten.";"Integration";"FAVOR"
"7729";"austria";"aut: Austrian Social Democratic Party";"davon ausgenommen sollen allenfalls dringend benötigte Facharbeitskräfte sein.";"Immigration";"FAVOR"
"7730";"austria";"aut: Austrian Social Democratic Party";"und wir wollen vor allem Frauen auf allen Bildungs- und Karrierestufen die gleichen Chancen eröffnen wie Männern und ihre wissenschaftliche Exzellenz besser nutzen";"Integration";"FAVOR"
"7731";"austria";"aut: Austrian Social Democratic Party";"Ebenso wollen wir die Chancen von Menschen mit Migrationshintergrund für höhere Bildungsabschlüsse und";"Integration";"FAVOR"
"7732";"austria";"aut: Austrian Social Democratic Party";"wissenschaftliche Karrieren verbessern.";"Integration";"FAVOR"
"7733";"austria";"aut: Austrian Social Democratic Party";"Wissenschaft ist international.";"Immigration";"FAVOR"
"7734";"austria";"aut: Austrian Social Democratic Party";"Deshalb sollten für aus dem Ausland kommende Wissenschafterinnen und Wissenschafter sowie deren Angehörige besondere Regeln gelten, was ihren Aufenthaltsstatus betrifft.";"Immigration";"FAVOR"
"7735";"austria";"aut: Austrian Social Democratic Party";"Der Erwerb der Sprachkompetenzen in Deutsch";"Integration";"FAVOR"
"7736";"austria";"aut: Austrian Social Democratic Party";"und in der Muttersprache ist dabei besonders wichtig und muss unterstützt werden.";"Integration";"FAVOR"
"7737";"austria";"aut: Austrian Social Democratic Party";"Generell ist die Schule als eines der wichtigsten Instrumente der Integration zu stärken.";"Integration";"FAVOR"
"7738";"austria";"aut: Austrian Social Democratic Party";"Wir wollen Anreize setzen, damit Personen mit Migrationshintergrund in die pädagogischen Ausbildungen kommen.";"Integration";"FAVOR"
"7739";"austria";"aut: Austrian Social Democratic Party";"Alle Lehrerinnen und Lehrer müssen im Rahmen ihrer Ausbildung interkulturelle Kompetenzen erwerben.";"Integration";"FAVOR"
"7740";"austria";"aut: Austrian Social Democratic Party";"Integrations- und Inklusionsmaßnahmen müssen auch die sonderpädagogische Förderung ab der 9. Schulstufe umfassen.";"Integration";"FAVOR"
"7741";"austria";"aut: Austrian Social Democratic Party";"Neue Modelle in der Erwachsenenbildung sollen den Erwerb von Sprachkompetenzen,";"Integration";"FAVOR"
"7742";"austria";"aut: Austrian Social Democratic Party";"und Bildungsabschlüssen für Personen mit Migrationshintergrund besonders unterstützen.";"Integration";"FAVOR"
"7743";"austria";"aut: Austrian Social Democratic Party";"Besonders junge Menschen brauchen bei der Frage ihrer Berufswahl eine fundierte Begleitung.";"Integration";"FAVOR"
"7744";"austria";"aut: Austrian Social Democratic Party";"damit Einkommen, Alter, Herkunft, Region oder Geschlecht nicht über den Gesundheitszustand entscheiden.";"Integration";"FAVOR"
"7745";"austria";"aut: Austrian Social Democratic Party";"Darauf aufbauend muss eine realistische Möglichkeit der Integration in den Arbeitsmarkt eröffnet werden,";"Integration";"FAVOR"
"7746";"austria";"aut: Austrian Social Democratic Party";"Gesundheitsökonomie,";"Integration";"NONE"
"7747";"austria";"aut: Austrian Social Democratic Party";"Integration,";"Integration";"FAVOR"
"7748";"austria";"aut: Austrian Social Democratic Party";"und Förderung von Leistung gestärkt wird.";"Integration";"FAVOR"
"7749";"austria";"aut: Austrian Social Democratic Party";"Wir stehen für eine verantwortungsvolle Zuwanderungs- und Integrationspolitik, die den Menschen, die in unser Land kommen, klare Rechte und Pflichten einräumt.";"Immigration";"FAVOR"
"7750";"austria";"aut: Austrian Social Democratic Party";"Eine solche Politik muss das Interesse Österreichs";"Integration";"FAVOR"
"7751";"austria";"aut: Austrian Social Democratic Party";"und gleichzeitig die Chance zur Integration in die österreichische Gesellschaft bieten.";"Integration";"FAVOR"
"7752";"austria";"aut: Austrian Social Democratic Party";"Nur so können der soziale Zusammenhalt";"Integration";"FAVOR"
"7753";"austria";"aut: Austrian Social Democratic Party";"und der wirtschaftliche Erfolg Österreichs";"Integration";"FAVOR"
"7754";"austria";"aut: Austrian Social Democratic Party";"Wir verlangen von allen Zuwanderinnen und Zuwanderern ein eindeutiges Bekenntnis zu den europäischen Grundwerten";"Integration";"AGAINST"
"7755";"austria";"aut: Austrian Social Democratic Party";"und zur österreichischen Rechtsordnung.";"Integration";"NONE"
"7756";"austria";"aut: Austrian Social Democratic Party";"Jene, die sich illegal in Österreich aufhalten, müssen mit der Abschiebung rechnen.";"Immigration";"AGAINST"
"7757";"austria";"aut: Austrian Social Democratic Party";"Wir wollen Kriterien für Neuzuwanderung";"Immigration";"NONE"
"7758";"austria";"aut: Austrian Social Democratic Party";"und Integrationskonzepte definieren";"Integration";"AGAINST"
"7759";"austria";"aut: Austrian Social Democratic Party";"und sicherstellen, dass auch sich verändernde Rahmenbedingungen, etwa am Arbeitsmarkt, entsprechend berücksichtigt werden können.";"Integration";"FAVOR"
"7760";"austria";"aut: Austrian Social Democratic Party";"Alle legal in Österreich lebenden Ausländerinnen und Ausländer sollen jedenfalls den Zugang zum Arbeitsmarkt haben.";"Integration";"FAVOR"
"7761";"austria";"aut: Austrian Social Democratic Party";"Saisonbeschäftigungen sollen die Ausnahme bilden.";"Integration";"FAVOR"
"7762";"austria";"aut: Austrian Social Democratic Party";"Die gelungene Integration von Migrantinnen und Migranten,";"Integration";"FAVOR"
"7763";"austria";"aut: Austrian Social Democratic Party";"ihre Teilhabe am politischen, kulturellen und wirtschaftlichen Leben in Österreich ist unser Ziel.";"Integration";"FAVOR"
"7764";"austria";"aut: Austrian Social Democratic Party";"Die Beherrschung der deutschen Sprache ist dafür eine unabdingbare Voraussetzung.";"Integration";"AGAINST"
"7765";"austria";"aut: Austrian Social Democratic Party";"Leistbare Deutschkurse in ausreichender Zahl";"Integration";"FAVOR"
"7766";"austria";"aut: Austrian Social Democratic Party";"sowie verstärkte Sprachförderung vor dem Schuleintritt";"Integration";"FAVOR"
"7767";"austria";"aut: Austrian Social Democratic Party";"und in der Schule sind notwendig.";"Integration";"FAVOR"
"7768";"austria";"aut: Austrian Social Democratic Party";"Wir wollen durch entsprechende Maßnahmen den interkulturellen Dialog";"Integration";"FAVOR"
"7769";"austria";"aut: Austrian Social Democratic Party";"und den gegenseitigen Respekt ungeachtet der jeweiligen Herkunft fördern.";"Integration";"FAVOR"
"7770";"austria";"aut: Austrian Social Democratic Party";"Die Diversität soll auch stärker als Chance wahrgenommen werden:";"Integration";"FAVOR"
"7771";"austria";"aut: Austrian Social Democratic Party";"Mehrsprachigkeit etwa ist ein wichtiger Standortvorteil im internationalen Wettbewerb.";"Immigration";"FAVOR"
"7772";"austria";"aut: Austrian Social Democratic Party";"Wir bekennen uns zum Asylrecht als Menschenrecht.";"Immigration";"FAVOR"
"7773";"austria";"aut: Austrian Social Democratic Party";"Die Institution Asyl darf nicht inhaltlich ausgehöhlt werden.";"Immigration";"AGAINST"
"7774";"austria";"aut: Austrian Social Democratic Party";"Durch die Schaffung des Asylgerichtshofes haben wir wesentlich zur Beschleunigung der Verfahren";"Immigration";"FAVOR"
"7775";"austria";"aut: Austrian Social Democratic Party";"und der Einhaltung rechtstaatlicher Garantien beigetragen.";"Immigration";"FAVOR"
"7776";"austria";"aut: Austrian Social Democratic Party";"Unser Ziel ist der Abbau des Rückstaus an offenen Asylverfahren.";"Immigration";"FAVOR"
"7777";"austria";"aut: Austrian Social Democratic Party";"Auf europäischer Ebene wollen wir uns für eine solidarische Verteilung der Asylwerber einsetzen.";"Immigration";"FAVOR"
"7778";"austria";"aut: Austrian Social Democratic Party";"Diese Warnsignale der Bevölkerung ernst zu nehmen, ist ein Auftrag an die Politik, um das Projekt der europäischen Integration als solches nicht zu gefährden.";"Integration";"AGAINST"
"7779";"austria";"aut: Austrian Freedom Party";"Unbescholtene Bürger aus allen Staaten der Welt sind in Österreich gern gesehene Gäste.";"Immigration";"FAVOR"
"7780";"austria";"aut: Austrian Freedom Party";"Wir freuen uns über leistungsbereite Menschen, die in Österreich ihre Fähigkeiten einbringen";"Integration";"FAVOR"
"7781";"austria";"aut: Austrian Freedom Party";"und unsere Kultur und Lebensart schätzen.";"Integration";"NONE"
"7782";"austria";"aut: Austrian Freedom Party";"Wer jedoch unser Sozialsystem missbraucht oder in Österreich straffällig wird, hat in seine Heimat zurückzukehren.";"Integration";"AGAINST"
"7783";"austria";"aut: Austrian Freedom Party";"Jeder sechste Einwohner Österreichs und jeder dritte Einwohner Wiens hat seine Wurzeln im Ausland.";"Integration";"FAVOR"
"7784";"austria";"aut: Austrian Freedom Party";"Im Jahr 2007 waren in Österreich rund 820.000 Fremde legal aufhältig.";"Integration";"NONE"
"7785";"austria";"aut: Austrian Freedom Party";"Dazu kommen rund 100.000 Illegale.";"Immigration";"AGAINST"
"7786";"austria";"aut: Austrian Freedom Party";"und konsequenten Rückführung von Ausländern zu befassen.";"Immigration";"AGAINST"
"7787";"austria";"aut: Austrian Freedom Party";"Damit sind vor allem jene gemeint, die in Österreich straffällig geworden sind, Sozialmissbrauch betreiben, deren Asylansuchen abgelehnt werden musste oder für die es keine Arbeitsplätze oder menschenwürdige Wohnungen im Land gibt.";"Immigration";"AGAINST"
"7788";"austria";"aut: Austrian Freedom Party";"Einreisende Familienangehörige sowie in Österreich geborene Kinder von Ausländern haben denselben Bestimmungen zu unterliegen wie alle Ausländer.";"Immigration";"AGAINST"
"7789";"austria";"aut: Austrian Freedom Party";"Wenn sie selbst kein Einkommen haben, hat der ursprünglich Zugewanderte für ihren Unterhalt aufzukommen.";"Immigration";"AGAINST"
"7790";"austria";"aut: Austrian Freedom Party";"Das Recht der zugezogenen Familienangehörigen soll am Recht des ursprünglich Zugewanderten hängen, insbesondere bei der Rückführung eines Straftäters.";"Immigration";"AGAINST"
"7791";"austria";"aut: Austrian Freedom Party";"Wer als Ausländer in Österreich ein Kapitalverbrechen begeht, hat seine Haftstrafe in seinem Heimatland zu verbüßen";"Integration";"AGAINST"
"7792";"austria";"aut: Austrian Freedom Party";"und ist mit einem lebenslangen Einreiseverbot zu belegen.";"Immigration";"AGAINST"
"7793";"austria";"aut: Austrian Freedom Party";"Wer aus rassischen,";"Immigration";"FAVOR"
"7794";"austria";"aut: Austrian Freedom Party";"religiösen";"Immigration";"FAVOR"
"7795";"austria";"aut: Austrian Freedom Party";"oder politischen Gründen verfolgt wird, der soll in Österreich auf bestimmte Zeit Asyl erhalten,";"Immigration";"FAVOR"
"7796";"austria";"aut: Austrian Freedom Party";"sofern er nicht über ein sicheres Drittland illegal ins Bundesgebiet eingereist ist.";"Immigration";"AGAINST"
"7797";"austria";"aut: Austrian Freedom Party";"Wer jedoch straffällig wird, hat sein Asylrecht verwirkt.";"Immigration";"AGAINST"
"7798";"austria";"aut: Austrian Freedom Party";"Wer ohne Asylgrund als vermeintlicher Asylwerber nach Österreich eingereist ist, ist ohne Verzögerung abzuschieben.";"Immigration";"AGAINST"
"7799";"austria";"aut: Austrian Freedom Party";"Weiters ist es notwendig, durch ein Neuerungsverbot zu verhindern, dass Verfahren mit immer neuen Argumentationen verlängert werden.";"Immigration";"AGAINST"
"7800";"austria";"aut: Austrian Freedom Party";"Mit allen Herkunftsstaaten von Asylsuchenden sind Rückübernahmeabkommen abzuschließen.";"Immigration";"AGAINST"
"7801";"austria";"aut: Austrian Freedom Party";"Die Gewährung von Entwicklungshilfe ist von der Zusammenarbeit der Staaten im Asylbereich abhängig zu machen.";"Immigration";"AGAINST"
"7802";"austria";"aut: Austrian Freedom Party";"Wir lehnen das Errichten von Symbolen eines fremden Herrschaftsanspruchs über unsere Heimat unter dem Deckmantel der Religionsfreiheit und von politisch-religiösen Siegeszeichen wie Minaretten ab.";"Integration";"AGAINST"
"7803";"austria";"aut: Austrian Freedom Party";"und Meinungsfreiheit";"Integration";"AGAINST"
"7804";"austria";"aut: Austrian Freedom Party";"Kinder von Personen ohne österreichische Staatsbürgerschaft";"Integration";"AGAINST"
"7805";"austria";"aut: Austrian Freedom Party";"und ohne deutsche Muttersprache müssen ein Jahr vor der Einschulung einen Deutschtest bestehen.";"Integration";"NONE"
"7806";"austria";"aut: Austrian Freedom Party";"Bei Misserfolg wird ein Intensivkurs absolviert, der von den Eltern zu finanzieren ist.";"Integration";"AGAINST"
"7807";"austria";"aut: Austrian Freedom Party";"Bei bestandener Prüfung ist die Aufnahme in das öffentliche Schulsystem in Österreich und damit eine hervorragende Ausbildung für die Zukunft möglich.";"Integration";"FAVOR"
"7808";"austria";"aut: Austrian Freedom Party";"und provoziert Zuwanderung von ausschließlich an unseren Sozialleistungen interessierten Personen.";"Immigration";"AGAINST"
"7809";"austria";"aut: Austrian Freedom Party";"Ein hoher Anteil der heute in Österreich lebenden Ausländer ist entweder gar nicht berufstätig oder aufgrund eines geringen Ausbildungsniveaus überproportional von Arbeitslosigkeit betroffen.";"Integration";"AGAINST"
"7810";"austria";"aut: Austrian Freedom Party";"Eine Belastung unseres Sozialsystems durch Wirtschaftsflüchtlinge muss aber verhindert werden.";"Immigration";"AGAINST"
"7811";"austria";"aut: Austrian Freedom Party";"Wir bekennen uns daher dazu, Gastarbeiter gemäß einem für ihren vorübergehenden Aufenthalt maßgeschneiderten Modell zu versichern und dafür eine eigens zu schaffende Sozialversicherung ohne Fehlbetragsausgleich durch die öffentliche Hand einzurichten.";"Integration";"FAVOR"
"7812";"austria";"aut: Austrian Freedom Party";"Ausländer haben Beschäftigungsbewilligung und Aufenthaltserlaubnis zu verlieren, wenn sie über längere Zeiträume oder wiederholt arbeitslos sind.";"Integration";"AGAINST"
"7813";"austria";"aut: Austrian Freedom Party";"Schwarzarbeitende Ausländer haben in ihr Heimatland zurückzukehren.";"Immigration";"AGAINST"
"7814";"austria";"aut: Austrian Freedom Party";"In Bereichen, in denen Arbeitskräftemangel herrscht (Gesundheits- und Pflegebereich, Erntehelfer, etc.), darf nicht gleich nach einer Öffnung des Arbeitsmarktes für Ausländer verlangt werden.";"Immigration";"AGAINST"
"7815";"austria";"aut: Austrian Freedom Party";"Die FPÖ erteilt einer schrankenlosen Ausweitung der europäischen Integration auf geographisch, kulturell, religiös und ethnisch nicht-europäische Gebiete Asiens und Afrikas eine klare Absage.";"Integration";"AGAINST"
"7816";"austria";"aut: Austrian Freedom Party";"Der notwendige Abschreckungseffekt einer Haftstrafe wird damit konterkariert.";"Immigration";"AGAINST"
"7817";"austria";"aut: Austrian Freedom Party";"Für Ausländer ist eine eigene Sozialversicherung zu schaffen.";"Integration";"AGAINST"
"7818";"austria";"aut: Austrian Freedom Party";"Diese Sozialversicherung ist weiters durch Abgaben von in Österreich lebenden und als Gastarbeiter aktiven Arbeitnehmern zu speisen.";"Integration";"AGAINST"
